,date_time,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
18832,1674752400,5,1588.82,0.0,47.3,104.43,63.9,227.54,267.33,16.21
18833,1674756000,5,1615.52,0.0,50.04,87.98,71.53,231.55,268.66,16.21
18834,1674759600,5,1522.06,0.0,49.35,72.96,70.57,220.84,252.29,13.81
18835,1674763200,5,1495.36,0.0,47.98,62.23,65.8,206.81,233.67,13.55
18836,1674766800,5,1495.36,0.0,43.53,56.51,58.17,186.86,211.32,15.07
18837,1674770400,5,1441.96,0.0,40.1,52.21,51.02,170.81,193.78,15.96
18838,1674774000,5,1415.25,0.0,38.73,47.92,47.68,161.83,184.44,15.96
18839,1674777600,5,1428.6,0.0,41.81,42.2,47.68,161.96,184.47,15.71
18840,1674781200,5,1548.77,0.01,50.04,31.47,49.59,173.06,196.95,16.97
18841,1674784800,5,2162.93,2.26,74.71,8.49,61.99,213.56,247.01,26.6
18842,1674788400,5,3124.24,26.82,90.48,2.37,79.15,269.37,316.23,39.01
18843,1674792000,5,3738.4,51.41,97.33,12.16,87.74,295.35,349.03,46.1
18844,1674795600,5,3952.03,50.07,113.79,31.11,87.74,301.82,358.13,49.65
18845,1674799200,5,3898.62,31.74,132.98,77.96,87.74,313.98,371.57,47.12
18846,1674802800,5,4165.65,17.43,146.69,171.66,96.32,406.64,472.06,43.06
18847,1674806400,5,4539.49,9.83,143.95,297.55,93.46,584.01,672.57,35.97
18848,1674810000,5,3578.19,5.03,95.96,354.77,65.8,569.12,676.27,20.27
18849,1674813600,5,1949.31,3.1,52.09,260.35,37.67,291.34,383.78,11.78
18850,1674817200,5,1295.09,3.19,43.87,157.36,28.61,144.93,208.6,10.77
18851,1674820800,5,1148.22,2.37,48.67,101.57,25.03,102.71,152.85,10.77
18852,1674824400,5,1214.98,0.31,55.52,82.25,25.99,103.28,147.27,11.53
18853,1674828000,5,1401.9,0.0,53.47,87.98,30.04,126.85,174.02,13.55
18854,1674831600,5,1562.12,0.0,49.35,98.71,35.29,155.16,208.79,14.57
18855,1674835200,5,1869.2,0.0,55.52,92.98,44.82,188.87,248.0,16.72
18856,1674838800,5,2429.96,0.0,73.34,70.81,57.22,230.49,295.58,21.53
18857,1674842400,5,3017.43,0.0,94.59,50.07,68.66,270.23,337.13,24.57
18858,1674846000,5,3417.97,0.0,112.41,33.62,76.29,301.36,365.46,23.31
18859,1674849600,5,3685.0,0.02,123.38,19.13,78.2,325.14,388.31,21.79
18860,1674853200,5,3898.62,0.25,128.87,9.3,78.2,344.08,406.34,21.79
18861,1674856800,5,4005.43,1.15,131.61,3.76,75.34,355.67,417.96,22.04
18862,1674860400,5,4112.24,3.69,132.98,0.52,70.57,368.25,430.58,20.52
18863,1674864000,5,4058.84,6.48,130.24,0.09,64.85,381.56,440.26,17.99
18864,1674867600,5,3791.81,8.38,119.27,0.1,63.9,403.57,457.3,16.09
18865,1674871200,5,3685.0,12.85,104.19,0.07,72.48,446.97,499.95,19.76
18866,1674874800,5,3524.78,18.1,91.85,3.76,80.11,456.29,507.28,23.56
18867,1674878400,5,3524.78,29.06,85.0,17.7,71.53,412.9,463.45,29.64
18868,1674882000,5,3631.59,29.95,93.22,42.2,64.85,376.22,427.04,38.5
18869,1674885600,5,3524.78,17.43,95.96,101.57,63.9,369.96,419.48,40.53
18870,1674889200,5,3044.13,7.26,76.77,208.85,53.41,402.37,451.05,29.64
18871,1674892800,5,2216.34,3.1,47.3,291.82,37.67,399.64,444.42,16.21
18872,1674896400,5,1562.12,1.76,28.1,280.38,29.8,322.5,359.74,9.12
18873,1674900000,5,1014.71,0.77,11.82,223.16,27.42,209.3,235.32,3.48
18874,1674903600,5,847.82,0.62,11.14,188.83,27.18,164.26,185.86,2.56
18875,1674907200,5,700.95,0.36,12.17,161.65,21.46,131.25,150.72,1.61
18876,1674910800,5,667.57,0.05,15.59,141.62,15.74,111.25,131.59,2.44
18877,1674914400,5,761.03,0.0,19.36,125.89,14.78,108.13,132.1,4.94
18878,1674918000,5,907.9,0.0,22.62,115.87,17.17,113.63,142.06,7.79
18879,1674921600,5,1508.71,0.0,40.78,89.41,28.85,150.62,189.52,16.21
18880,1674925200,5,2563.48,0.0,73.34,52.21,46.73,224.14,280.75,28.37
18881,1674928800,5,3685.0,0.43,112.41,17.17,61.99,310.68,384.37,39.01
18882,1674932400,5,4005.43,3.24,123.38,2.48,60.08,335.37,405.19,35.46
18883,1674936000,5,3471.37,5.59,104.19,0.84,42.92,292.42,348.64,21.53
18884,1674939600,5,2723.69,3.3,82.25,3.62,30.99,244.11,288.19,12.79
18885,1674943200,5,1081.47,0.0,39.41,69.38,50.54,152.53,173.24,2.34
18886,1674946800,5,961.3,0.0,37.7,66.52,50.07,146.32,165.76,1.92
18887,1674950400,5,921.25,0.0,35.64,65.09,47.21,144.99,165.14,1.65
18888,1674954000,5,934.6,0.0,36.33,62.23,48.16,146.87,167.88,2.03
18889,1674957600,5,1014.71,0.0,40.1,57.94,51.5,151.76,172.72,3.86
18890,1674961200,5,1094.82,0.04,43.87,55.79,51.02,149.24,168.77,5.89
18891,1674964800,5,1415.25,0.83,54.84,50.07,52.45,162.49,183.34,11.65
18892,1674968400,5,1815.8,4.47,61.01,49.35,62.94,183.96,208.85,20.77
18893,1674972000,5,1708.98,5.76,50.72,73.67,59.13,177.85,203.65,21.28
18894,1674975600,5,1255.04,3.63,33.24,114.44,39.1,152.02,174.85,15.58
18895,1674979200,5,1014.71,2.65,25.02,135.9,27.66,140.26,160.09,11.53
18896,1674982800,5,834.47,2.1,19.19,143.05,21.7,130.24,146.51,7.22
18897,1674986400,5,647.54,1.26,12.17,141.62,17.64,114.79,126.53,3.42
18898,1674990000,5,700.95,1.2,15.08,128.75,16.45,120.02,133.35,4.31
18899,1674993600,5,754.36,0.85,21.25,113.01,16.93,116.36,131.38,5.32
18900,1674997200,5,841.14,0.14,29.47,98.71,20.27,109.75,127.45,7.22
18901,1675000800,5,974.66,0.0,35.3,90.12,25.75,110.28,133.06,10.13
18902,1675004400,5,1121.52,0.0,38.73,85.83,30.52,114.92,143.73,13.05
18903,1675008000,5,1335.14,0.0,44.55,78.68,37.19,127.2,162.43,15.96
18904,1675011600,5,1441.96,0.0,45.93,74.39,39.1,136.74,176.83,16.97
18905,1675015200,5,1335.14,0.0,41.47,76.53,34.81,130.33,170.84,14.06
18906,1675018800,5,1028.06,0.0,31.53,86.55,26.7,109.86,143.85,8.61
18907,1675022400,5,881.2,0.0,27.76,91.55,27.18,99.95,128.69,6.9
18908,1675026000,5,847.82,0.0,28.1,90.84,33.86,97.81,123.72,6.52
18909,1675029600,5,794.41,0.0,28.79,91.55,41.01,92.96,115.96,5.95
18910,1675033200,5,881.2,0.0,34.27,82.25,51.02,99.89,123.45,6.59
18911,1675036800,5,1028.06,0.0,45.93,68.66,71.53,115.9,139.33,7.6
18912,1675040400,5,1188.28,0.0,58.95,56.51,93.46,134.19,156.42,8.61
18913,1675044000,5,1428.6,0.0,73.34,43.99,105.86,152.01,177.48,12.54
18914,1675047600,5,1695.63,1.82,84.31,35.05,103.95,162.24,195.37,16.72
18915,1675051200,5,1695.63,9.16,74.71,49.35,93.46,153.73,192.29,17.73
18916,1675054800,5,1562.12,12.52,64.43,70.1,89.65,142.8,185.04,18.24
18917,1675058400,5,1321.79,10.17,52.78,97.27,84.88,132.61,176.25,16.47
18918,1675062000,5,1054.76,5.87,36.67,133.04,63.9,120.54,165.78,12.54
18919,1675065600,5,894.55,3.46,26.73,161.65,46.25,116.12,162.33,9.12
18920,1675069200,5,854.49,2.65,23.99,178.81,40.05,126.09,169.27,6.84
18921,1675072800,5,794.41,1.96,21.76,188.83,35.76,135.77,175.31,4.43
18922,1675076400,5,794.41,1.55,23.65,181.67,35.29,141.45,180.37,3.23
18923,1675080000,5,794.41,0.89,28.1,163.08,33.86,136.61,176.95,2.98
18924,1675083600,5,854.49,0.12,31.87,147.34,33.86,140.36,181.5,3.42
18925,1675087200,5,947.95,0.0,30.85,147.34,37.19,159.05,200.69,3.83
18926,1675090800,5,1028.06,0.0,29.47,155.93,42.44,181.96,223.91,3.64
18927,1675094400,5,1134.87,0.0,31.19,154.5,50.07,202.61,243.32,4.31
18928,1675098000,5,1308.44,0.0,35.3,143.05,58.65,218.25,258.9,6.46
18929,1675101600,5,1375.2,0.0,38.04,124.45,66.76,219.49,258.88,7.98
18930,1675105200,5,1228.33,0.0,36.67,104.43,72.48,194.08,227.25,6.71
18931,1675108800,5,1108.17,0.0,33.93,86.55,72.48,170.19,196.73,6.27
18932,1675112400,5,1081.47,0.0,31.87,73.67,63.9,158.43,180.63,7.73
18933,1675116000,5,1041.41,0.0,28.45,65.09,50.07,149.67,169.02,8.87
18934,1675119600,5,988.01,0.0,27.08,56.51,42.44,138.52,155.5,9.75
18935,1675123200,5,961.3,0.0,28.45,48.64,42.44,126.07,141.39,10.39
18936,1675126800,5,974.66,0.0,32.56,41.84,47.68,114.17,129.02,11.65
18937,1675130400,5,1228.33,0.04,45.93,28.25,59.13,115.68,134.41,16.97
18938,1675134000,5,1628.88,3.97,63.06,14.13,75.34,126.39,151.7,23.81
18939,1675137600,5,1922.61,17.21,65.12,21.46,90.6,135.8,165.94,27.87
18940,1675141200,5,2029.42,22.8,68.55,38.62,103.95,146.89,180.05,30.15
18941,1675144800,5,2029.42,19.45,76.09,70.1,119.21,166.16,200.76,29.89
18942,1675148400,5,1949.31,12.96,74.71,118.73,112.53,191.84,231.18,25.59
18943,1675152000,5,1602.17,6.98,53.47,158.79,75.34,188.6,230.89,17.23
18944,1675155600,5,1268.39,4.08,36.33,170.23,45.3,162.41,201.37,12.29
18945,1675159200,5,1028.06,2.63,26.73,165.94,27.42,139.41,174.14,9.12
18946,1675162800,5,1014.71,1.76,26.73,177.38,23.13,147.97,181.78,7.79
18947,1675166400,5,1054.76,0.87,31.53,181.67,25.75,163.12,194.93,6.59
18948,1675170000,5,1121.52,0.11,39.07,160.22,33.38,164.07,194.45,7.16
18949,1675173600,5,1188.28,0.0,42.84,134.47,41.01,147.99,178.75,10.64
18950,1675177200,5,1241.68,0.0,43.53,114.44,48.64,128.34,159.3,14.69
18951,1675180800,5,1134.87,0.0,39.41,101.57,53.41,100.96,122.45,14.69
18952,1675184400,5,1161.58,0.0,35.99,91.55,50.07,92.88,112.01,17.23
18953,1675188000,5,1134.87,0.0,33.93,82.97,46.73,87.94,106.37,17.23
18954,1675191600,5,1001.36,0.0,30.85,75.1,41.96,81.42,96.83,14.19
18955,1675195200,5,947.95,0.0,29.47,67.95,40.53,83.44,97.0,13.05
18956,1675198800,5,988.01,0.0,29.13,63.66,41.01,92.11,105.34,13.68
18957,1675202400,5,1028.06,0.0,29.82,62.23,42.92,102.2,115.95,14.19
18958,1675206000,5,1041.41,0.0,30.85,62.94,45.3,111.35,125.52,14.31
18959,1675209600,5,1041.41,0.0,32.22,62.94,47.68,119.21,133.18,14.57
18960,1675213200,5,1121.52,0.0,37.7,57.22,53.88,128.89,143.55,16.21
18961,1675216800,5,1508.71,0.0,56.89,39.7,66.76,154.43,174.64,23.81
18962,1675220400,5,2029.42,2.71,82.25,21.46,79.15,180.74,207.44,31.66
18963,1675224000,5,2162.93,12.74,83.63,30.04,79.15,182.29,209.9,32.93
18964,1675227600,5,2056.12,16.09,76.09,55.07,72.48,173.21,200.58,31.16
18965,1675231200,5,1869.2,11.62,66.49,101.57,68.66,170.16,196.36,28.12
18966,1675234800,5,2002.72,7.38,63.75,170.23,72.48,195.31,222.48,28.63
18967,1675238400,5,2429.96,6.26,71.29,226.02,90.6,244.05,274.99,32.17
18968,1675242000,5,3097.53,7.04,95.96,260.35,120.16,318.84,360.54,38.0
18969,1675245600,5,3070.83,7.26,108.3,248.91,114.44,331.79,394.02,33.94
18970,1675249200,5,1922.61,5.48,74.71,167.37,60.56,186.19,250.29,23.05
18971,1675252800,5,1281.74,2.63,54.15,111.58,33.86,110.93,160.6,16.47
18972,1675256400,5,1081.47,0.22,45.24,111.58,29.33,110.07,144.92,13.05
18973,1675260000,5,1201.63,0.0,44.55,117.3,38.15,138.79,174.18,14.82
18974,1675263600,5,1281.74,0.0,45.24,114.44,48.64,148.54,186.27,16.21
18975,1675267200,5,1375.2,0.0,49.35,101.57,61.99,141.93,176.31,18.24
18976,1675270800,5,1682.28,0.0,58.26,77.25,75.34,146.62,180.41,25.33
18977,1675274400,5,1869.2,0.0,60.32,57.22,75.34,144.03,178.23,29.39
18978,1675278000,5,1588.82,0.0,54.84,44.7,63.9,119.73,148.53,23.81
18979,1675281600,5,1321.79,0.0,49.35,38.62,54.36,101.0,123.47,18.75
18980,1675285200,5,1201.63,0.0,43.18,39.7,50.07,96.88,115.34,17.48
18981,1675288800,5,1134.87,0.0,38.39,44.35,48.16,96.9,112.78,17.23
18982,1675292400,5,1094.82,0.0,36.33,49.35,48.16,96.54,110.79,16.97
18983,1675296000,5,1068.12,0.0,36.67,52.93,48.64,96.71,109.94,16.72
18984,1675299600,5,1121.52,0.0,40.44,52.21,50.07,100.83,114.33,17.73
18985,1675303200,5,1495.36,0.0,57.58,38.62,58.65,122.13,141.38,25.08
18986,1675306800,5,2029.42,3.35,83.63,21.1,70.57,149.6,175.9,33.44
18987,1675310400,5,2296.45,17.21,86.37,28.25,73.43,162.19,192.07,36.48
18988,1675314000,5,2376.56,21.01,84.31,50.78,72.48,169.99,202.5,37.49
18989,1675317600,5,2296.45,13.41,79.51,103.0,69.62,177.2,210.22,34.96
18990,1675321200,5,2777.1,9.05,87.05,178.81,81.06,236.93,277.02,39.52
18991,1675324800,5,3524.78,7.82,108.3,254.63,103.0,343.07,395.72,46.1
18992,1675328400,5,3898.62,6.76,124.75,306.13,125.89,426.97,498.67,48.13
18993,1675332000,5,3231.05,4.97,109.67,294.69,115.39,372.0,474.57,38.5
18994,1675335600,5,2136.23,4.14,81.57,185.97,69.62,208.56,302.93,26.35
18995,1675339200,5,1588.82,2.71,69.23,107.29,41.48,126.29,186.33,20.27
18996,1675342800,5,847.82,0.11,34.62,130.18,30.99,86.5,111.29,10.89
18997,1675346400,5,847.82,0.0,32.22,114.44,31.95,79.19,103.82,11.78
18998,1675350000,5,921.25,0.0,30.85,118.73,36.24,89.48,116.22,12.92
18999,1675353600,5,1081.47,0.0,37.7,114.44,59.13,108.17,134.27,13.93
19000,1675357200,5,1188.28,0.0,46.61,95.84,85.83,111.82,137.08,15.2
19001,1675360800,5,1201.63,0.0,48.67,75.82,95.37,99.65,123.37,16.21
19002,1675364400,5,1148.22,0.0,47.3,61.51,82.02,87.49,108.62,16.09
19003,1675368000,5,1268.39,0.0,49.35,50.78,73.43,94.92,116.13,17.48
19004,1675371600,5,1401.9,0.0,50.72,41.13,67.71,108.03,130.24,19.51
19005,1675375200,5,1468.66,0.01,52.09,28.97,59.6,116.86,139.65,20.52
19006,1675378800,5,1522.06,0.08,53.47,18.06,54.84,122.58,147.43,22.29
19007,1675382400,5,1562.12,0.43,54.84,10.28,52.93,127.31,154.09,23.81
19008,1675386000,5,1695.63,2.6,58.95,3.58,55.31,134.83,163.59,26.85
19009,1675389600,5,2510.07,22.58,67.17,0.07,74.39,182.65,222.9,42.56
19010,1675393200,5,4005.43,66.16,81.57,1.21,107.77,268.44,327.85,66.88
19011,1675396800,5,5287.17,104.61,100.08,6.88,133.51,345.28,421.03,85.12
19012,1675400400,5,6088.26,97.45,149.43,22.53,141.14,412.15,500.02,89.17
19013,1675404000,5,6568.91,53.64,222.09,82.25,146.87,517.61,615.73,83.09
19014,1675407600,5,6675.72,23.47,238.54,214.58,148.77,689.91,799.21,67.89
19015,1675411200,5,5661.01,10.95,180.96,340.46,131.61,780.11,899.72,46.61
19016,1675414800,5,3685.0,5.48,104.19,357.63,91.55,596.18,713.1,29.39
19017,1675418400,5,1895.9,3.69,56.89,246.05,51.02,270.72,359.9,18.49
19018,1675422000,5,1201.63,3.63,45.24,147.34,32.9,125.96,185.1,15.07
19019,1675425600,5,974.66,2.49,45.93,104.43,25.99,86.64,131.48,12.67
19020,1675429200,5,921.25,0.39,47.3,87.26,25.03,78.62,118.77,12.03
19021,1675432800,5,1054.76,0.0,47.3,80.11,28.61,87.8,132.34,14.69
19022,1675436400,5,1174.93,0.0,43.87,87.26,31.95,102.53,152.39,16.72
19023,1675440000,5,1428.6,0.0,47.3,88.69,38.62,126.45,179.35,20.01
19024,1675443600,5,1869.2,0.0,58.26,75.82,49.11,159.99,218.8,25.33
19025,1675447200,5,2162.93,0.0,67.86,58.65,56.74,182.51,242.13,27.87
19026,1675450800,5,2109.53,0.0,71.97,45.42,57.7,176.94,229.04,23.81
19027,1675454400,5,1922.61,0.0,68.55,38.27,54.36,160.89,203.65,20.27
19028,1675458000,5,1789.09,0.0,63.75,32.9,51.98,150.15,187.31,18.49
19029,1675461600,5,1735.69,0.0,59.63,26.46,52.45,149.49,183.85,18.49
19030,1675465200,5,1789.09,0.06,57.58,16.99,52.93,156.74,192.02,19.76
19031,1675468800,5,1842.5,0.67,57.58,7.15,53.88,166.19,202.89,20.77
19032,1675472400,5,2029.42,4.64,58.26,0.99,58.65,179.38,217.97,24.07
19033,1675476000,5,2643.59,21.23,60.32,0.03,72.48,216.54,262.61,34.96
19034,1675479600,5,3578.19,52.3,63.75,1.37,87.74,268.33,325.19,47.12
19035,1675483200,5,3738.4,60.8,75.4,10.1,96.32,271.15,326.71,50.16
19036,1675486800,5,4165.65,48.73,112.41,36.48,108.72,317.59,379.21,55.73
19037,1675490400,5,4592.9,25.26,148.06,117.3,122.07,418.41,487.53,56.74
19038,1675494000,5,4379.27,11.62,135.72,246.05,122.07,527.24,604.79,46.61
19039,1675497600,5,3177.64,5.48,85.0,320.43,92.51,497.5,577.95,29.64
19040,1675501200,5,1976.01,3.02,46.61,291.82,57.22,327.93,402.98,20.01
19041,1675504800,5,1201.63,2.6,31.53,203.13,31.95,170.68,226.94,14.57
19042,1675508400,5,961.3,2.77,30.85,145.91,23.37,115.38,157.35,12.29
19043,1675512000,5,881.2,2.12,35.99,114.44,20.5,96.35,132.63,10.26
19044,1675515600,5,867.84,0.38,40.44,91.55,20.5,89.12,122.39,9.63
19045,1675519200,5,974.66,0.0,37.36,100.14,24.56,110.36,146.33,10.64
19046,1675522800,5,1081.47,0.0,31.87,134.47,34.33,153.48,194.1,10.39
19047,1675526400,5,1361.85,0.0,38.73,131.61,48.64,180.88,224.64,13.05
19048,1675530000,5,1869.2,0.0,56.21,98.71,59.6,196.85,246.0,21.53
19049,1675533600,5,2376.56,0.0,73.34,69.38,67.71,211.69,264.46,29.13
19050,1675537200,5,2510.07,0.0,81.57,50.78,68.66,209.79,259.33,28.12
19051,1675540800,5,2376.56,0.0,80.2,41.84,67.71,199.56,243.58,23.81
19052,1675544400,5,2162.93,0.0,72.66,40.05,72.48,189.54,228.04,20.01
19053,1675548000,5,2002.72,0.0,67.17,38.62,77.25,184.47,218.38,17.99
19054,1675551600,5,1976.01,0.0,67.17,33.26,80.11,187.25,219.78,17.73
19055,1675555200,5,1976.01,0.0,68.55,28.25,82.02,193.76,225.37,17.73
19056,1675558800,5,2029.42,0.02,71.29,21.99,82.97,203.48,234.6,19.25
19057,1675562400,5,2296.45,1.24,82.25,9.75,87.74,226.28,262.01,26.09
19058,1675566000,5,2857.21,16.32,89.11,9.21,99.18,265.23,309.26,34.45
19059,1675569600,5,3898.62,42.02,102.82,21.28,111.58,336.74,396.09,46.1
19060,1675573200,5,5233.76,43.36,150.8,55.07,135.42,461.6,540.94,65.86
19061,1675576800,5,6301.88,23.02,200.15,174.52,169.75,652.91,748.08,79.04
19062,1675580400,5,6195.07,11.18,189.19,354.77,179.29,851.28,957.61,69.92
19063,1675584000,5,4646.3,5.98,124.75,434.88,141.14,834.59,940.96,45.09
19064,1675587600,5,2964.02,3.69,69.92,371.93,88.69,577.68,675.78,27.11
19065,1675591200,5,1735.69,3.21,43.53,243.19,46.25,281.92,362.51,16.97
19066,1675594800,5,1281.74,3.91,41.47,154.5,31.47,150.9,211.17,15.2
19067,1675598400,5,1228.33,3.97,50.72,103.0,27.89,112.11,159.47,15.2
19068,1675602000,5,1174.93,0.94,57.58,72.96,27.42,102.09,143.47,14.69
19069,1675605600,5,1241.68,0.0,55.52,60.08,28.85,106.63,152.22,15.83
19070,1675609200,5,1241.68,0.0,47.98,63.66,28.61,109.74,161.41,15.2
19071,1675612800,5,1535.42,0.0,52.78,62.94,33.86,134.79,197.13,17.48
19072,1675616400,5,2429.96,0.0,80.88,42.92,50.07,206.84,287.69,26.6
19073,1675620000,5,3631.59,0.64,117.9,15.38,69.62,303.28,399.81,36.98
19074,1675623600,5,4325.87,4.3,131.61,1.83,79.15,360.28,452.11,38.5
19075,1675627200,5,4165.65,5.42,126.12,1.27,82.02,358.74,437.54,34.96
19076,1675630800,5,3738.4,1.29,117.9,7.87,82.02,340.35,410.79,31.66
19077,1675634400,5,2510.07,0.0,77.46,41.13,72.48,268.14,319.98,19.25
19078,1675638000,5,1789.09,0.0,54.84,54.36,61.99,225.09,270.43,13.43
19079,1675641600,5,1401.9,0.0,44.55,57.94,53.88,189.33,229.53,10.64
19080,1675645200,5,1388.55,0.0,50.04,49.35,57.22,178.57,217.3,11.65
19081,1675648800,5,1895.9,0.4,73.34,25.03,72.48,206.65,251.39,17.73
19082,1675652400,5,2590.18,14.75,87.05,15.74,93.46,255.19,308.29,22.8
19083,1675656000,5,3070.83,28.61,100.08,27.54,122.07,310.03,365.46,24.07
19084,1675659600,5,3337.86,29.06,113.79,59.37,144.96,363.71,423.81,26.85
19085,1675663200,5,2990.72,17.43,106.93,121.59,144.96,383.27,447.13,24.07
19086,1675666800,5,2002.72,7.82,65.8,178.81,107.77,319.49,382.5,14.69
19087,1675670400,5,1308.44,3.69,34.96,197.41,65.8,234.83,287.22,9.37
19088,1675674000,5,1094.82,2.99,30.5,205.99,59.13,197.25,238.22,6.52
19089,1675677600,5,1068.12,2.99,36.67,223.16,77.25,209.51,246.77,3.23
19090,1675681200,5,1081.47,1.93,35.3,246.05,70.57,225.49,262.91,3.2
19091,1675684800,5,1001.36,0.98,35.64,234.6,52.93,199.21,236.01,5.07
19092,1675688400,5,988.01,0.17,40.44,188.83,43.39,158.61,195.65,8.04
19093,1675692000,5,1028.06,0.0,38.73,157.36,41.48,134.6,174.95,11.15
19094,1675695600,5,1068.12,0.0,36.33,143.05,41.48,123.97,169.04,13.55
19095,1675699200,5,1161.58,0.0,37.36,131.61,43.87,123.34,171.67,15.96
19096,1675702800,5,1214.98,0.0,36.67,121.59,43.87,120.95,172.43,16.97
19097,1675706400,5,1108.17,0.0,33.59,113.01,38.15,108.56,159.55,15.2
19098,1675710000,5,894.55,0.0,29.82,101.57,30.28,87.18,131.33,11.02
19099,1675713600,5,907.9,0.0,31.87,85.83,30.52,83.59,121.8,10.51
19100,1675717200,5,1148.22,0.0,39.76,67.95,37.67,97.22,134.69,12.92
19101,1675720800,5,1335.14,0.0,45.24,53.64,44.82,110.43,147.41,14.95
19102,1675724400,5,1388.55,0.0,47.3,44.35,48.16,113.8,150.43,15.71
19103,1675728000,5,1468.66,0.0,51.41,36.48,52.93,118.52,155.16,16.72
19104,1675731600,5,1642.23,0.03,60.32,25.39,61.04,129.86,168.01,19.0
19105,1675735200,5,2189.64,4.19,79.51,5.01,82.02,169.38,215.94,28.37
19106,1675738800,5,2803.8,26.82,82.94,4.52,117.3,219.85,275.19,35.46
19107,1675742400,5,2883.91,40.23,84.31,18.6,156.4,250.69,307.15,35.46
19108,1675746000,5,3150.94,34.42,105.56,48.64,167.85,296.79,359.42,40.02
19109,1675749600,5,3070.83,18.55,109.67,120.16,164.03,334.64,402.3,38.0
19110,1675753200,5,2429.96,8.27,78.83,205.99,125.89,327.57,399.63,26.85
19111,1675756800,5,1682.28,3.91,45.93,246.05,74.39,267.88,342.02,17.48
19112,1675760400,5,1268.39,2.88,32.9,228.88,46.25,202.08,274.03,13.17
19113,1675764000,5,974.66,2.32,26.73,208.85,34.81,161.78,228.98,8.61
19114,1675767600,5,881.2,2.07,27.42,203.13,36.24,154.64,216.92,6.21
19115,1675771200,5,827.79,1.7,32.22,188.83,38.15,148.45,205.7,4.12
19116,1675774800,5,854.49,0.58,38.39,164.51,40.53,148.49,202.65,3.13
19117,1675778400,5,947.95,0.01,38.04,141.62,42.92,159.85,216.7,3.36
19118,1675782000,5,1014.71,0.0,36.67,128.75,43.39,172.93,234.42,3.42
19119,1675785600,5,1241.68,0.0,40.1,124.45,46.73,196.33,261.25,5.51
19120,1675789200,5,1682.28,0.0,51.41,113.01,54.84,227.41,298.78,12.54
19121,1675792800,5,2056.12,0.0,64.43,97.27,62.94,239.08,312.48,19.51
19122,1675796400,5,2136.23,0.0,70.6,80.82,63.9,236.34,305.76,19.25
19123,1675800000,5,2136.23,0.0,71.97,64.37,61.99,233.94,300.08,17.99
19124,1675803600,5,2216.34,0.0,71.29,50.07,63.9,240.26,305.17,18.49
19125,1675807200,5,2269.74,0.0,69.92,37.19,67.71,249.0,313.86,20.52
19126,1675810800,5,2349.85,0.01,69.92,25.39,71.53,258.29,322.53,22.55
19127,1675814400,5,2483.37,0.27,73.34,12.87,73.43,270.19,333.5,24.83
19128,1675818000,5,2670.29,4.36,76.77,2.1,76.29,280.06,341.37,28.63
19129,1675821600,5,3391.27,28.61,77.46,0.01,90.6,312.83,382.09,42.56
19130,1675825200,5,4379.27,67.95,80.88,1.92,111.58,354.09,435.57,58.26
19131,1675828800,5,4325.87,73.31,93.22,12.16,122.07,333.35,413.64,59.78
19132,1675832400,5,5020.14,58.11,143.95,42.56,143.05,405.1,499.22,68.9
19133,1675836000,5,5126.95,27.49,172.73,131.61,152.59,496.73,603.8,65.86
19134,1675839600,5,3364.56,10.51,111.04,226.02,115.39,410.84,515.65,39.52
19135,1675843200,5,1895.9,5.2,56.89,234.6,72.48,259.01,351.18,23.05
19136,1675846800,5,1441.96,4.47,44.55,203.13,50.07,179.06,257.9,19.0
19137,1675850400,5,1134.87,4.19,37.7,165.94,34.81,128.03,195.7,15.33
19138,1675854000,5,1001.36,3.44,36.67,151.63,28.37,112.68,171.66,12.92
19139,1675857600,5,974.66,2.07,41.47,155.93,27.18,123.84,176.66,10.77
19140,1675861200,5,1081.47,0.43,47.3,160.22,32.42,153.81,204.48,10.51
19141,1675864800,5,1228.33,0.01,50.04,143.05,44.35,182.11,234.31,11.53
19142,1675868400,5,1268.39,0.0,52.09,127.32,53.88,186.62,241.41,12.29
19143,1675872000,5,1562.12,0.0,56.89,114.44,62.94,200.07,258.38,18.49
19144,1675875600,5,2243.04,0.0,74.71,84.4,78.2,242.71,310.77,29.64
19145,1675879200,5,2830.51,0.0,94.59,51.5,93.46,286.09,362.56,35.97
19146,1675882800,5,2964.02,0.01,106.93,30.4,97.27,302.95,376.84,32.93
19147,1675886400,5,3017.43,0.01,108.3,22.71,96.32,312.13,380.73,29.39
19148,1675890000,5,3017.43,0.01,104.19,21.28,97.27,315.27,376.96,27.36
19149,1675893600,5,3044.13,0.16,101.45,13.95,93.46,312.93,370.68,27.61
19150,1675897200,5,3204.35,2.96,101.45,2.39,84.88,312.02,370.05,29.89
19151,1675900800,5,3150.94,11.51,89.11,0.07,77.25,291.53,349.61,31.16
19152,1675904400,5,2937.32,21.9,76.77,0.0,71.53,256.95,315.02,33.94
19153,1675908000,5,3311.16,42.47,70.6,0.15,80.11,261.65,326.75,48.64
19154,1675911600,5,4112.24,73.31,74.03,4.69,95.37,300.15,373.81,62.32
19155,1675915200,5,4699.71,84.94,101.45,11.35,105.86,332.56,411.22,67.89
19156,1675918800,5,5714.42,75.1,163.14,36.84,122.07,424.87,517.13,77.01
