,Datetime,CO,NO,NO2,O3,SO2,PM2_5,PM10,NH3,AQI
3760,1675767600,881.2,2.07,27.42,203.13,36.24,154.64,216.92,6.21,5
3761,1675771200,827.79,1.7,32.22,188.83,38.15,148.45,205.7,4.12,5
3762,1675774800,854.49,0.58,38.39,164.51,40.53,148.49,202.65,3.13,5
3763,1675778400,947.95,0.01,38.04,141.62,42.92,159.85,216.7,3.36,5
3764,1675782000,1014.71,0.0,36.67,128.75,43.39,172.93,234.42,3.42,5
3765,1675785600,1241.68,0.0,40.1,124.45,46.73,196.33,261.25,5.51,5
3766,1675789200,1682.28,0.0,51.41,113.01,54.84,227.41,298.78,12.54,5
3767,1675792800,2056.12,0.0,64.43,97.27,62.94,239.08,312.48,19.51,5
3768,1675796400,2136.23,0.0,70.6,80.82,63.9,236.34,305.76,19.25,5
3769,1675800000,2136.23,0.0,71.97,64.37,61.99,233.94,300.08,17.99,5
3770,1675803600,2216.34,0.0,71.29,50.07,63.9,240.26,305.17,18.49,5
3771,1675807200,2269.74,0.0,69.92,37.19,67.71,249.0,313.86,20.52,5
3772,1675810800,2349.85,0.01,69.92,25.39,71.53,258.29,322.53,22.55,5
3773,1675814400,2483.37,0.27,73.34,12.87,73.43,270.19,333.5,24.83,5
3774,1675818000,2670.29,4.36,76.77,2.1,76.29,280.06,341.37,28.63,5
3775,1675821600,3391.27,28.61,77.46,0.01,90.6,312.83,382.09,42.56,5
3776,1675825200,4379.27,67.95,80.88,1.92,111.58,354.09,435.57,58.26,5
3777,1675828800,4325.87,73.31,93.22,12.16,122.07,333.35,413.64,59.78,5
3778,1675832400,5020.14,58.11,143.95,42.56,143.05,405.1,499.22,68.9,5
3779,1675836000,5126.95,27.49,172.73,131.61,152.59,496.73,603.8,65.86,5
3780,1675839600,3364.56,10.51,111.04,226.02,115.39,410.84,515.65,39.52,5
3781,1675843200,1895.9,5.2,56.89,234.6,72.48,259.01,351.18,23.05,5
3782,1675846800,1441.96,4.47,44.55,203.13,50.07,179.06,257.9,19.0,5
3783,1675850400,1134.87,4.19,37.7,165.94,34.81,128.03,195.7,15.33,5
3784,1675854000,1001.36,3.44,36.67,151.63,28.37,112.68,171.66,12.92,5
3785,1675857600,974.66,2.07,41.47,155.93,27.18,123.84,176.66,10.77,5
3786,1675861200,1081.47,0.43,47.3,160.22,32.42,153.81,204.48,10.51,5
3787,1675864800,1228.33,0.01,50.04,143.05,44.35,182.11,234.31,11.53,5
3788,1675868400,1268.39,0.0,52.09,127.32,53.88,186.62,241.41,12.29,5
3789,1675872000,1562.12,0.0,56.89,114.44,62.94,200.07,258.38,18.49,5
3790,1675875600,2243.04,0.0,74.71,84.4,78.2,242.71,310.77,29.64,5
3791,1675879200,2830.51,0.0,94.59,51.5,93.46,286.09,362.56,35.97,5
3792,1675882800,2964.02,0.01,106.93,30.4,97.27,302.95,376.84,32.93,5
3793,1675886400,3017.43,0.01,108.3,22.71,96.32,312.13,380.73,29.39,5
3794,1675890000,3017.43,0.01,104.19,21.28,97.27,315.27,376.96,27.36,5
3795,1675893600,3044.13,0.16,101.45,13.95,93.46,312.93,370.68,27.61,5
3796,1675897200,3204.35,2.96,101.45,2.39,84.88,312.02,370.05,29.89,5
3797,1675900800,3150.94,11.51,89.11,0.07,77.25,291.53,349.61,31.16,5
3798,1675904400,2937.32,21.9,76.77,0.0,71.53,256.95,315.02,33.94,5
3799,1675908000,3311.16,42.47,70.6,0.15,80.11,261.65,326.75,48.64,5
3800,1675911600,4112.24,73.31,74.03,4.69,95.37,300.15,373.81,62.32,5
3801,1675915200,4699.71,84.94,101.45,11.35,105.86,332.56,411.22,67.89,5
3802,1675918800,5714.42,75.1,163.14,36.84,122.07,424.87,517.13,77.01,5
3803,1675922400,6782.53,37.55,238.54,134.47,146.87,602.23,709.27,79.04,5
3804,1675926000,7263.18,14.98,238.54,343.32,156.4,900.45,1024.06,64.34,5
3805,1675929600,6141.66,6.09,154.91,520.71,122.07,1089.83,1231.33,39.01,5
3806,1675933200,3738.4,2.82,75.4,497.82,73.43,786.29,928.7,23.31,5
3807,1675936800,1735.69,2.65,43.18,291.82,39.1,298.94,403.28,14.95,5
3808,1675940400,1148.22,3.91,40.44,160.22,28.61,140.45,207.77,12.67,5
3809,1675944000,1054.76,4.02,45.93,113.01,25.75,122.56,177.04,11.53,5
3810,1675947600,1068.12,1.52,53.47,84.4,26.46,119.95,170.72,11.78,5
3811,1675951200,1174.93,0.02,52.09,68.66,29.09,116.86,171.14,14.44,5
3812,1675954800,1214.98,0.0,45.24,82.97,30.99,121.42,179.46,16.47,5
3813,1675958400,2296.45,0.0,76.77,64.37,50.54,197.77,275.8,31.66,5
3814,1675962000,4165.65,1.63,134.35,15.74,78.2,332.03,438.11,55.73,5
3815,1675965600,5661.01,21.01,159.03,0.08,97.27,441.36,561.34,68.9,5
3816,1675969200,6141.66,35.32,163.14,0.0,97.27,473.58,583.47,60.29,5
3817,1675972800,5447.39,35.32,142.57,0.0,77.25,426.05,518.1,42.05,5
3818,1675976400,4005.43,20.34,108.3,0.26,54.36,325.23,400.29,25.84,5
3819,1675980000,1628.88,0.04,52.09,31.11,36.72,182.33,230.83,10.51,5
3820,1675983600,1121.52,0.0,32.22,45.42,31.95,161.99,202.31,8.61,5
3821,1675987200,1068.12,0.0,30.85,48.64,35.76,160.27,195.91,8.11,5
3822,1675990800,1214.98,0.0,39.41,40.41,50.07,176.76,211.91,8.36,5
3823,1675994400,1922.61,2.32,67.17,10.19,71.53,230.82,276.6,17.99,5
3824,1675998000,3070.83,30.85,80.88,3.13,102.04,318.54,381.17,33.94,5
3825,1676001600,4325.87,60.8,97.33,14.84,133.51,421.99,499.55,48.13,5
3826,1676005200,5073.55,49.62,141.2,47.92,154.5,517.93,607.84,55.22,5
3827,1676008800,4753.11,22.8,149.43,134.47,144.96,564.41,665.33,47.12,5
3828,1676012400,2990.72,9.05,89.11,211.72,96.32,442.58,542.29,26.09,5
3829,1676016000,1762.39,4.47,47.98,228.88,59.13,298.09,385.08,15.07,5
3830,1676019600,1321.79,3.69,38.73,214.58,41.96,222.39,293.29,11.91,5
3831,1676023200,1041.41,3.27,32.22,185.97,30.04,170.22,226.46,9.12,5
3832,1676026800,961.3,3.07,31.87,160.22,25.75,150.83,198.12,8.61,5
3833,1676030400,961.3,2.54,37.01,134.47,24.08,140.43,184.27,8.87,5
3834,1676034000,1014.71,0.69,44.55,105.86,25.27,130.96,175.62,10.01,5
3835,1676037600,1068.12,0.0,42.84,90.12,27.89,125.88,175.18,12.03,5
3836,1676041200,1081.47,0.0,38.04,87.26,29.8,119.05,174.37,13.43,5
3837,1676044800,1321.79,0.0,43.53,76.53,35.76,128.53,191.76,17.23,5
3838,1676048400,1762.39,0.0,56.21,57.94,44.35,154.67,229.86,23.56,5
3839,1676052000,2002.72,0.0,65.8,42.92,48.16,168.44,250.49,26.6,5
3840,1676055600,1815.8,0.0,65.12,37.55,44.35,154.25,229.05,21.79,5
3841,1676059200,1588.82,0.0,56.21,40.05,39.1,138.42,198.84,16.72,5
3842,1676062800,1588.82,0.0,51.41,42.2,38.62,144.63,193.34,15.2,5
3843,1676066400,1522.06,0.0,46.61,44.35,40.05,144.55,183.98,14.69,5
3844,1676070000,1522.06,0.0,45.93,44.35,43.39,149.0,183.18,15.2,5
3845,1676073600,1602.17,0.0,50.72,45.42,51.02,161.03,192.18,15.83,5
3846,1676077200,1695.63,0.0,57.58,45.06,59.6,177.5,207.34,16.97,5
3847,1676080800,2056.12,0.03,74.71,31.47,70.57,206.86,241.31,24.07,5
3848,1676084400,2616.88,8.05,90.48,21.99,80.11,241.98,285.2,32.93,5
3849,1676088000,3044.13,23.02,90.48,38.62,82.02,273.17,325.93,38.0,5
3850,1676091600,3231.05,21.68,94.59,74.39,82.97,299.68,361.72,39.52,5
3851,1676095200,2723.69,11.62,78.83,138.76,74.39,285.45,351.37,33.44,5
3852,1676098800,1682.28,5.2,44.55,178.81,53.88,198.77,255.89,20.52,5
3853,1676102400,1028.06,3.38,26.73,167.37,37.19,121.22,166.13,13.3,5
3854,1676106000,827.79,3.19,22.96,150.2,28.13,85.73,124.6,10.89,5
3855,1676109600,680.92,2.54,19.54,147.34,23.6,76.61,114.53,7.73,5
3856,1676113200,674.25,1.98,20.39,161.65,28.37,89.43,131.04,6.27,5
3857,1676116800,727.65,1.38,25.36,174.52,35.29,107.58,157.08,5.0,5
3858,1676120400,801.09,0.36,30.85,163.08,40.05,116.59,179.08,5.26,5
3859,1676124000,894.55,0.0,33.59,137.33,41.48,116.85,190.66,7.28,5
3860,1676127600,947.95,0.0,35.64,113.01,41.01,107.51,186.42,9.75,5
3861,1676131200,1121.52,0.0,41.13,89.41,42.92,104.83,183.72,14.19,5
3862,1676134800,1348.5,0.0,47.3,70.1,46.25,110.82,191.14,19.0,5
3863,1676138400,1428.6,0.0,50.04,57.22,46.73,108.37,188.34,20.27,5
3864,1676142000,1228.33,0.0,46.61,50.78,43.39,90.69,161.93,15.96,5
3865,1676145600,1068.12,0.0,43.53,43.27,43.87,78.14,137.29,12.79,5
3866,1676149200,1081.47,0.0,44.55,33.26,51.5,78.96,129.77,12.67,5
3867,1676152800,1108.17,0.01,44.55,26.82,59.13,84.69,130.95,13.05,5
3868,1676156400,1134.87,0.01,42.84,25.75,58.65,90.74,136.7,14.06,5
3869,1676160000,1148.22,0.01,39.41,28.25,52.93,96.23,144.06,15.58,5
3870,1676163600,1201.63,0.01,39.41,30.4,49.11,103.83,153.71,17.73,5
3871,1676167200,1495.36,0.08,52.09,22.89,53.41,122.14,176.29,24.57,5
3872,1676170800,1949.31,7.6,65.8,20.21,63.9,146.61,205.68,32.93,5
3873,1676174400,2323.15,19.45,69.92,38.62,77.25,168.55,230.04,37.49,5
3874,1676178000,2403.26,18.78,75.4,68.66,88.69,184.98,247.72,37.49,5
3875,1676181600,2056.12,11.96,67.86,117.3,90.6,181.95,240.41,31.92,5
3876,1676185200,1522.06,6.31,48.67,170.23,70.57,163.66,218.11,22.8,5
3877,1676188800,1255.04,3.52,34.27,205.99,46.73,156.62,209.62,17.73,5
3878,1676192400,1148.22,2.71,29.82,220.3,36.24,152.24,201.28,15.33,5
3879,1676196000,988.01,2.15,25.36,211.72,27.66,132.15,176.91,12.41,5
3880,1676199600,907.9,1.69,24.33,208.85,23.84,127.06,170.0,10.26,5
3881,1676203200,974.66,1.03,27.76,226.02,27.42,153.39,195.94,8.74,5
3882,1676206800,1054.76,0.2,33.59,220.3,41.01,171.82,211.99,8.74,5
3883,1676210400,1121.52,0.0,36.67,181.67,48.16,156.14,194.31,11.91,5
3884,1676214000,1188.28,0.0,39.07,147.34,46.73,132.65,169.46,15.96,5
3885,1676217600,1308.44,0.0,42.16,101.57,49.59,102.13,134.98,21.53,5
3886,1676221200,1361.85,0.0,43.53,69.38,56.74,78.56,107.05,24.57,5
3887,1676224800,1121.52,0.0,39.76,62.94,55.31,60.91,83.34,20.27,4
3888,1676228400,801.09,0.0,32.22,72.24,44.35,49.18,66.85,13.81,3
3889,1676232000,774.38,0.0,31.19,75.1,42.92,53.27,71.58,13.55,4
3890,1676235600,841.14,0.0,32.22,75.1,45.78,62.75,84.04,15.2,4
3891,1676239200,907.9,0.0,33.24,75.82,48.64,73.27,98.1,16.72,4
3892,1676242800,974.66,0.0,34.96,74.39,52.45,83.49,111.44,17.99,5
3893,1676246400,1041.41,0.0,38.04,69.38,54.84,90.82,120.94,19.0,5
3894,1676250000,1174.93,0.0,45.24,58.65,58.17,98.9,131.29,21.53,5
3895,1676253600,1762.39,0.04,69.92,32.9,72.48,130.06,171.36,33.44,5
3896,1676257200,2750.4,14.53,95.96,14.48,93.46,182.33,237.34,49.14,5
3897,1676260800,3631.59,42.47,104.19,25.75,111.58,231.99,298.45,60.29,5
3898,1676264400,4219.06,43.81,128.87,50.07,125.89,282.07,358.42,65.86,5
3899,1676268000,4379.27,26.15,149.43,118.73,137.33,343.12,426.02,62.82,5
3900,1676271600,4112.24,13.19,137.09,223.16,137.33,402.44,493.17,52.69,5
3901,1676275200,3524.78,7.6,104.19,294.69,110.63,410.57,514.0,41.04,5
3902,1676278800,2803.8,5.36,76.09,286.1,75.34,332.17,437.88,31.92,5
3903,1676282400,1895.9,4.69,54.84,214.58,45.3,205.78,296.81,23.05,5
3904,1676286000,1415.25,4.58,48.67,155.93,33.38,144.62,220.97,18.75,5
3905,1676289600,1214.98,3.27,50.04,131.61,28.61,135.64,204.44,14.57,5
3906,1676293200,1014.71,0.41,41.13,155.93,31.47,142.09,197.79,11.53,5
3907,1676296800,1148.22,0.0,39.07,160.22,44.82,167.29,221.73,13.3,5
3908,1676300400,1255.04,0.0,45.24,141.62,66.76,174.37,229.66,14.95,5
3909,1676304000,1695.63,0.0,62.38,104.43,84.88,191.04,250.14,23.31,5
3910,1676307600,2643.59,0.0,90.48,59.37,101.09,240.13,310.94,39.01,5
3911,1676311200,3685.0,0.09,119.27,24.68,111.58,303.28,387.87,51.68,5
3912,1676314800,4112.24,1.47,131.61,6.35,105.86,327.45,416.13,49.65,5
3913,1676318400,3791.81,5.81,122.01,1.01,87.74,294.6,375.45,39.52,5
3914,1676322000,3231.05,12.07,104.19,0.1,70.57,242.39,311.79,32.42,5
3915,1676325600,2750.4,15.2,85.0,0.01,61.99,195.25,255.44,29.39,5
3916,1676329200,2323.15,14.31,67.86,0.01,58.65,158.36,209.99,28.37,5
3917,1676332800,1922.61,10.95,57.58,0.1,56.27,130.47,173.77,27.61,5
3918,1676336400,1708.98,7.71,56.21,0.45,56.74,116.65,154.28,28.12,5
3919,1676340000,2323.15,19.67,66.49,0.07,72.48,153.82,199.43,41.04,5
3920,1676343600,3471.37,49.62,83.63,3.44,97.27,222.54,283.72,59.78,5
3921,1676347200,4379.27,73.31,102.82,15.02,113.49,280.33,353.0,70.93,5
3922,1676350800,5126.95,63.48,149.43,42.56,127.79,353.21,436.32,77.01,5
3923,1676354400,5874.63,34.87,202.89,127.32,146.87,489.52,585.77,77.01,5
3924,1676358000,6408.69,16.54,216.6,291.82,156.4,728.42,843.41,66.88,5
3925,1676361600,5500.79,8.16,163.14,434.88,127.79,836.37,967.0,46.1,5
3926,1676365200,3738.4,4.41,94.59,429.15,84.88,620.06,751.98,30.91,5
3927,1676368800,2109.53,3.63,57.58,288.96,49.59,295.61,399.06,21.79,5
3928,1676372400,1522.06,4.47,54.15,174.52,36.72,162.21,235.44,19.76,5
3929,1676376000,1428.6,4.3,63.75,114.44,33.38,130.66,192.9,18.49,5
3930,1676379600,1148.22,0.7,55.52,104.43,30.99,116.52,169.86,15.07,5
3931,1676383200,1308.44,0.0,53.47,105.86,35.29,138.8,195.43,17.48,5
3932,1676386800,1468.66,0.0,47.3,128.75,43.39,176.31,237.13,18.49,5
3933,1676390400,1762.39,0.0,52.09,128.75,61.99,215.05,276.67,22.04,5
3934,1676394000,2296.45,0.0,69.92,101.57,82.02,248.21,312.97,30.4,5
3935,1676397600,2883.91,0.0,91.85,73.67,101.09,280.94,349.65,36.98,5
3936,1676401200,3417.97,0.0,112.41,47.92,115.39,309.92,380.67,39.01,5
3937,1676404800,3845.21,0.04,128.87,21.99,116.35,328.06,400.66,39.01,5
3938,1676408400,3898.62,1.26,130.24,5.41,110.63,324.56,394.42,36.98,5
3939,1676412000,3738.4,4.41,120.64,0.86,103.95,313.01,378.51,34.45,5
3940,1676415600,3578.19,8.61,108.3,0.23,98.23,309.75,371.01,33.44,5
3941,1676419200,3524.78,14.98,95.96,0.05,91.55,308.36,365.67,32.93,5
3942,1676422800,3417.97,25.26,81.57,0.0,84.88,298.2,354.12,35.97,5
3943,1676426400,3845.21,48.73,71.97,0.01,93.46,310.95,373.79,51.68,5
3944,1676430000,4699.71,86.72,70.6,1.81,110.63,341.16,412.45,69.92,5
3945,1676433600,6248.47,126.96,101.45,8.49,131.61,426.57,514.63,89.17,5
3946,1676437200,8117.68,109.97,205.64,34.69,164.03,585.9,693.85,107.41,5
3947,1676440800,9613.04,44.7,315.31,157.36,198.36,853.49,980.78,111.46,5
3948,1676444400,9292.6,16.09,285.15,383.38,188.83,1130.61,1272.87,85.12,5
3949,1676448000,6355.29,6.87,161.77,497.82,123.98,1028.64,1178.57,47.12,5
3950,1676451600,3524.78,3.69,78.14,417.71,72.48,590.86,728.15,29.39,5
3951,1676455200,1695.63,3.19,45.24,260.35,41.01,222.88,313.69,19.25,5
3952,1676458800,1188.28,3.86,42.5,161.65,30.04,114.53,174.46,16.47,5
3953,1676462400,1068.12,3.41,47.3,117.3,25.99,92.04,140.2,13.55,5
3954,1676466000,1094.82,0.8,53.47,111.58,28.37,104.36,149.89,13.55,5
3955,1676469600,1295.09,0.0,49.35,141.62,36.72,147.89,198.01,17.23,5
3956,1676473200,1455.31,0.0,42.16,174.52,54.36,196.81,249.95,18.49,5
3957,1676476800,2510.07,0.0,75.4,127.32,88.69,279.95,346.75,32.93,5
3958,1676480400,4219.06,0.0,128.87,53.64,114.44,397.23,490.63,55.22,5
3959,1676484000,6088.26,3.69,178.22,8.05,133.51,523.7,637.64,71.94,5
3960,1676487600,7049.56,19.0,194.67,0.02,129.7,580.89,696.99,67.89,5
3961,1676491200,6088.26,24.14,178.22,0.01,100.14,495.33,591.1,47.62,5
3962,1676494800,4379.27,20.12,146.69,0.02,72.48,348.57,419.11,34.45,5
3963,1676498400,2723.69,8.38,101.45,0.33,56.27,202.27,252.23,31.16,5
3964,1676502000,1976.01,4.81,73.34,0.91,48.16,130.27,169.72,30.15,5
3965,1676505600,1535.42,2.6,58.26,2.75,43.87,93.22,124.66,26.6,5
3966,1676509200,1388.55,2.04,53.47,4.11,44.35,80.03,107.64,24.83,5
3967,1676512800,2029.42,15.2,62.38,0.37,61.04,115.49,151.35,36.98,5
3968,1676516400,3124.24,49.62,74.03,4.2,85.83,177.69,228.22,53.7,5
3969,1676520000,4058.84,75.1,95.96,14.84,102.04,234.1,296.9,64.34,5
3970,1676523600,4966.74,67.95,146.69,39.7,120.16,310.8,387.67,71.94,5
3971,1676527200,5767.82,36.66,208.38,124.45,144.96,445.39,536.47,71.94,5
3972,1676530800,6301.88,15.87,216.6,300.41,160.22,676.52,785.18,61.3,5
3973,1676534400,5554.2,6.82,152.17,474.93,133.51,834.31,965.74,41.54,5
3974,1676538000,3578.19,3.13,78.14,474.93,82.97,618.52,755.09,27.61,5
3975,1676541600,1842.5,2.99,47.98,286.1,44.35,250.18,343.74,19.76,5
3976,1676545200,1268.39,4.19,44.55,157.36,32.9,120.39,179.88,17.23,5
3977,1676548800,1068.12,3.8,45.93,110.15,28.61,88.21,136.56,14.82,5
3978,1676552400,794.41,0.71,38.39,100.14,27.18,60.45,96.7,11.27,4
3979,1676556000,867.84,0.0,35.99,111.58,30.52,69.32,105.63,13.17,4
3980,1676559600,1041.41,0.0,36.33,141.62,44.35,101.96,141.16,15.45,5
3981,1676563200,1321.79,0.0,47.3,131.61,69.62,130.11,170.85,20.01,5
3982,1676566800,1815.8,0.0,64.43,104.43,102.04,163.13,207.47,28.12,5
3983,1676570400,2109.53,0.0,71.29,84.4,127.79,186.31,232.22,31.16,5
3984,1676574000,1895.9,0.0,65.8,64.37,117.3,163.7,202.16,25.84,5
3985,1676577600,1642.23,0.0,60.32,42.2,88.69,130.0,161.6,21.28,5
3986,1676581200,1535.42,0.02,57.58,23.96,65.8,106.61,136.42,20.77,5
3987,1676584800,1495.36,0.17,55.52,13.59,56.27,95.33,125.79,21.28,5
3988,1676588400,1468.66,0.44,54.15,9.3,53.88,91.67,122.14,22.04,5
3989,1676592000,1455.31,0.91,54.15,6.53,52.93,90.98,120.75,22.55,5
3990,1676595600,1548.77,2.85,57.58,2.84,54.84,96.36,126.31,24.57,5
3991,1676599200,2189.64,17.88,66.49,0.15,70.57,132.82,171.14,36.98,5
3992,1676602800,3231.05,51.86,76.77,3.58,93.46,191.91,243.46,52.69,5
3993,1676606400,4165.65,80.47,93.22,12.52,110.63,244.98,308.11,63.33,5
3994,1676610000,5126.95,75.1,142.57,33.62,129.7,331.71,410.19,71.94,5
3995,1676613600,5981.45,39.79,205.64,111.58,150.68,477.95,578.13,73.97,5
3996,1676617200,5287.17,15.2,171.36,248.91,131.61,562.76,684.41,54.21,5
3997,1676620800,3337.86,6.09,90.48,311.85,84.88,440.8,565.5,32.93,5
3998,1676624400,2029.42,4.08,53.47,263.21,53.41,256.86,356.64,23.31,5
3999,1676628000,1281.74,3.8,38.39,183.11,32.9,136.78,205.26,17.23,5
4000,1676631600,1068.12,3.41,36.67,155.93,26.46,115.89,166.84,14.19,5
4001,1676635200,1054.76,2.04,41.13,168.8,26.94,135.12,179.03,12.16,5
4002,1676638800,1001.36,0.28,37.7,185.97,38.15,142.76,178.52,9.75,5
4003,1676642400,1108.17,0.0,39.07,175.95,51.02,153.9,193.1,11.4,5
4004,1676646000,1121.52,0.0,38.73,164.51,51.5,141.39,185.12,13.68,5
4005,1676649600,1241.68,0.0,41.13,147.34,51.98,133.04,179.93,17.99,5
4006,1676653200,1655.58,0.0,54.84,120.16,66.76,151.0,202.24,26.09,5
4007,1676656800,2056.12,0.0,68.55,95.84,93.46,182.91,234.84,30.65,5
4008,1676660400,1976.01,0.0,65.8,81.54,104.9,181.87,225.53,26.35,5
4009,1676664000,1535.42,0.0,51.41,65.09,82.97,139.53,170.02,19.0,5
4010,1676667600,1201.63,0.0,41.81,45.42,55.31,95.25,117.76,15.58,5
4011,1676671200,1081.47,0.0,38.04,34.33,42.44,74.35,95.85,16.47,4
4012,1676674800,1068.12,0.0,35.99,32.54,39.58,70.67,92.42,17.48,4
4013,1676678400,1068.12,0.0,35.99,32.54,39.58,71.89,93.12,17.73,4
4014,1676682000,1134.87,0.01,39.76,29.33,41.48,76.83,97.93,19.25,5
4015,1676685600,1548.77,0.45,57.58,15.56,51.98,100.12,126.51,27.61,5
4016,1676689200,2243.04,15.87,71.97,12.34,69.62,137.67,172.62,38.5,5
4017,1676692800,3070.83,40.68,85.0,23.96,84.88,188.01,234.0,49.14,5
4018,1676696400,3952.03,43.81,122.01,49.35,100.14,259.4,317.49,56.74,5
4019,1676700000,4592.9,26.38,160.4,130.18,116.35,360.97,428.54,57.25,5
4020,1676703600,5500.79,13.3,178.22,297.55,133.51,588.67,671.2,53.2,5
4021,1676707200,5874.63,6.31,150.8,509.26,120.16,890.61,995.34,39.52,5
4022,1676710800,4806.52,2.79,87.74,606.54,81.06,908.52,1035.45,27.11,5
4023,1676714400,2696.99,1.82,47.98,440.6,43.39,488.23,613.88,19.25,5
4024,1676718000,1548.77,2.79,43.87,226.02,28.37,184.52,272.17,16.72,5
4025,1676721600,1214.98,3.86,49.35,107.29,23.6,99.06,156.68,14.95,5
4026,1676725200,801.09,0.64,35.64,86.55,19.07,67.45,101.87,10.39,4
4027,1676728800,827.79,0.0,31.53,86.55,20.98,75.51,111.84,11.65,5
4028,1676732400,921.25,0.0,27.42,121.59,25.51,102.29,142.5,12.92,5
4029,1676736000,1268.39,0.0,33.24,148.77,41.48,153.93,198.35,17.23,5
4030,1676739600,1922.61,0.0,50.72,133.04,61.04,213.17,265.87,25.59,5
4031,1676743200,2616.88,0.0,72.66,94.41,74.39,260.1,322.23,32.93,5
4032,1676746800,3044.13,0.0,90.48,58.65,78.2,279.9,344.73,32.93,5
4033,1676750400,3044.13,0.0,98.71,33.97,71.53,270.77,331.5,28.37,5
4034,1676754000,2803.8,0.15,97.33,15.56,59.6,238.56,292.06,24.57,5
4035,1676757600,2510.07,1.61,89.11,4.07,50.54,200.68,247.58,23.81,5
4036,1676761200,2243.04,5.87,74.03,0.42,46.73,170.63,214.76,25.33,5
4037,1676764800,2056.12,10.95,61.69,0.04,46.25,146.59,189.29,27.11,5
4038,1676768400,1949.31,15.42,54.15,0.01,47.68,130.91,172.78,29.89,5
4039,1676772000,2296.45,27.05,54.15,0.02,59.6,146.86,192.46,40.53,5
4040,1676775600,2937.32,46.49,61.69,3.31,75.34,181.98,234.22,51.17,5
4041,1676779200,3952.03,70.63,81.57,12.34,90.6,243.07,306.61,62.32,5
4042,1676782800,5073.55,67.95,137.09,36.12,103.95,331.17,407.53,70.93,5
4043,1676786400,5821.23,33.97,197.41,127.32,112.53,447.33,530.9,70.93,5
4044,1676790000,6622.31,13.75,211.12,340.46,117.3,691.17,779.99,62.32,5
4045,1676793600,6568.91,6.03,164.51,583.65,98.23,997.32,1088.61,41.04,5
4046,1676797200,4753.11,2.54,87.74,652.31,65.8,965.97,1051.14,22.8,5
4047,1676800800,2510.07,1.15,37.7,537.87,45.78,581.69,652.08,14.69,5
4048,1676804400,1602.17,0.94,30.85,411.99,45.78,344.05,403.15,12.92,5
4049,1676808000,1148.22,0.69,32.9,306.13,43.39,215.09,264.18,11.53,5
4050,1676811600,934.6,0.14,34.27,211.72,36.72,143.09,184.28,10.89,5
4051,1676815200,947.95,0.0,34.27,141.62,30.99,114.41,155.3,12.79,5
4052,1676818800,1028.06,0.0,34.27,101.57,29.33,106.18,150.59,14.95,5
4053,1676822400,1375.2,0.0,43.87,78.68,36.72,122.01,169.96,21.03,5
4054,1676826000,2136.23,0.0,67.17,55.79,52.45,164.85,219.71,32.17,5
4055,1676829600,3017.43,0.0,94.59,35.05,70.57,217.44,278.73,40.53,5
4056,1676833200,3364.56,0.0,109.67,25.03,79.15,241.7,300.32,39.01,5
4057,1676836800,3337.86,0.01,113.79,19.85,82.97,249.22,303.36,34.45,5
4058,1676840400,3231.05,0.02,113.79,16.99,88.69,261.67,312.72,30.91,5
4059,1676844000,3177.64,0.09,112.41,12.52,92.51,273.27,322.47,28.63,5
4060,1676847600,3231.05,0.68,115.16,5.5,92.51,288.88,339.48,28.37,5
4061,1676851200,3337.86,3.19,115.16,0.93,90.6,308.65,363.52,28.63,5
4062,1676854800,3524.78,8.49,119.27,0.05,91.55,333.18,393.75,29.89,5
4063,1676858400,3952.03,19.0,124.75,0.05,98.23,367.74,435.76,35.97,5
4064,1676862000,4432.68,37.55,128.87,4.74,107.77,404.52,479.06,43.06,5
4065,1676865600,4592.9,48.28,131.61,22.35,125.89,423.33,495.08,50.66,5
4066,1676869200,4966.74,35.76,157.65,70.1,148.77,493.27,567.85,64.34,5
4067,1676872800,4699.71,16.09,152.17,188.83,141.14,568.91,648.43,60.29,5
4068,1676876400,3337.86,6.26,91.85,308.99,91.55,534.25,615.14,35.46,5
4069,1676880000,2243.04,2.88,48.67,349.04,59.13,447.64,526.2,20.77,5
4070,1676883600,1682.28,2.29,38.04,329.02,44.82,360.27,428.92,15.96,5
4071,1676887200,1214.98,2.37,32.22,246.05,31.47,261.92,315.01,11.27,5
4072,1676890800,1028.06,2.91,31.53,155.93,24.56,189.47,231.59,10.39,5
4073,1676894400,947.95,2.15,31.53,113.01,20.03,157.14,193.32,8.99,5
4074,1676898000,1001.36,0.38,36.67,97.27,20.74,150.08,186.96,9.75,5
4075,1676901600,1321.79,0.0,49.35,78.68,29.56,159.28,207.48,15.83,5
4076,1676905200,1789.09,0.0,63.06,62.94,41.01,181.41,245.32,23.31,5
4077,1676908800,2590.18,0.0,89.11,42.2,59.13,234.82,318.26,32.93,5
4078,1676912400,3471.37,0.15,116.53,20.92,77.25,301.33,401.0,40.02,5
4079,1676916000,4112.24,2.01,138.46,5.45,95.37,355.81,459.84,43.06,5
4080,1676919600,4379.27,4.64,150.8,0.94,110.63,385.08,481.52,41.04,5
4081,1676923200,4592.9,11.85,156.28,0.04,122.07,406.59,498.08,38.0,5
4082,1676926800,4592.9,19.45,149.43,0.01,123.98,414.5,502.85,33.44,5
4083,1676930400,4379.27,23.92,126.12,0.01,102.04,400.2,487.2,26.09,5
4084,1676934000,4486.08,29.5,111.04,0.0,88.69,415.12,503.73,22.8,5
